6	1	2015	71	54	36
7	1	2015	51	41	30
8	1	2015	36	30	23
9	1	2015	38	36	34
10	1	2015	36	34	32
11	1	2015	49	42	34
12	1	2015	46	43	40
13	1	2015	42	39	35
14	1	2015	40	39	38
15	1	2015	59	49	38
16	1	2015	64	51	38
17	1	2015	69	54	39
18	1	2015	72	59	46
19	1	2015	75	56	37
20	1	2015	80	61	41
21	1	2015	56	53	50
22	1	2015	52	47	41
23	1	2015	51	45	38
24	1	2015	63	50	36
25	1	2015	73	57	40
26	1	2015	74	60	46
27	1	2015	83	67	51
28	1	2015	81	62	42
29	1	2015	79	66	52
30	1	2015	58	53	48
31	1	2015	62	56	49
1	2	2015	73	59	44
2	2	2015	49	41	33
3	2	2015	43	42	40
4	2	2015	55	49	42
5	2	2015	52	45	38
6	2	2015	60	49	37
7	2	2015	69	55	40
8	2	2015	78	68	58
9	2	2015	83	68	52
10	2	2015	81	64	46
11	2	2015	78	65	51
12	2	2015	62	53	44
13	2	2015	70	55	39
14	2	2015	78	63	48
15	2	2015	68	63	57
16	2	2015	66	51	36
17	2	2015	55	45	34
18	2	2015	66	49	32
19	2	2015	70	54	38
20	2	2015	75	65	54
21	2	2015	78	67	55
22	2	2015	56	47	37
23	2	2015	37	34	30
24	2	2015	37	34	30
25	2	2015	63	49	35
26	2	2015	52	43	33
27	2	2015	36	34	31
28	2	2015	36	34	31
1	3	2015	43	39	35
2	3	2015	45	42	38
3	3	2015	63	52	41
4	3	2015	70	52	34
5	3	2015	47	39	31
6	3	2015	57	42	26
7	3	2015	60	49	38
8	3	2015	54	51	47
9	3	2015	55	52	49
10	3	2015	63	57	50
11	3	2015	59	57	54
12	3	2015	73	63	52
13	3	2015	78	66	53
14	3	2015	78	66	53
15	3	2015	69	60	51
16	3	2015	77	65	52
17	3	2015	77	70	63
18	3	2015	81	71	60
19	3	2015	83	73	63
20	3	2015	71	64	57
21	3	2015	61	58	55
22	3	2015	78	68	57
23	3	2015	80	66	52
24	3	2015	83	71	59
25	3	2015	84	73	62
26	3	2015	70	62	54
27	3	2015	82	64	46
28	3	2015	84	66	48
29	3	2015	84	71	57
30	3	2015	80	72	64
31	3	2015	82	74	66
1	4	2015	83	76	68
2	4	2015	84	76	68
3	4	2015	86	76	66
4	4	2015	69	63	56
5	4	2015	69	64	59
6	4	2015	85	75	65
7	4	2015	87	78	68
8	4	2015	79	74	69
9	4	2015	87	79	70
10	4	2015	74	65	56
11	4	2015	70	65	59
12	4	2015	82	75	67
13	4	2015	87	76	64
14	4	2015	77	67	57
15	4	2015	83	69	54
16	4	2015	81	74	67
17	4	2015	75	71	66
18	4	2015	77	66	54
19	4	2015	89	73	57
20	4	2015	73	64	54
21	4	2015	81	66	51
22	4	2015	81	74	67
23	4	2015	85	77	68
24	4	2015	85	77	69
25	4	2015	93	82	70
26	4	2015	86	78	69
27	4	2015	85	74	63
28	4	2015	65	59	53
29	4	2015	77	63	49
30	4	2015	83	67	50
1	5	2015	84	70	55
2	5	2015	83	71	58
3	5	2015	84	71	58
4	5	2015	84	75	66
5	5	2015	83	75	66
6	5	2015	87	79	71
7	5	2015	83	78	73
8	5	2015	79	76	73
9	5	2015	85	79	72
20	5	2015	89	81	72
21	5	2015	76	69	62
22	5	2015	77	70	62
23	5	2015	87	77	66
24	5	2015	82	73	64
25	5	2015	82	74	66
26	5	2015	89	78	66
27	5	2015	85	76	67
28	5	2015	87	78	69
29	5	2015	89	77	64
30	5	2015	88	79	70
31	5	2015	86	77	67
1	6	2015	88	76	64
2	6	2015	90	79	67
3	6	2015	89	78	67
4	6	2015	88	78	68
5	6	2015	90	80	69
6	6	2015	90	80	70
7	6	2015	91	81	70
8	6	2015	93	82	71
9	6	2015	95	84	72
10	6	2015	93	83	72
11	6	2015	94	84	73
12	6	2015	93	84	75
13	6	2015	95	85	75
14	6	2015	86	79	72
15	6	2015	89	82	74
16	6	2015	83	78	73
17	6	2015	89	81	72
18	6	2015	90	82	73
19	6	2015	84	78	71
20	6	2015	83	78	72
21	6	2015	86	79	72
22	6	2015	89	81	72
23	6	2015	92	84	75
24	6	2015	92	83	74
25	6	2015	93	83	73
26	6	2015	93	85	76
27	6	2015	91	83	74
28	6	2015	91	82	73
29	6	2015	93	84	74
30	6	2015	94	84	73
1	7	2015	91	81	71
2	7	2015	91	81	70
3	7	2015	91	84	76
4	7	2015	92	84	76
5	7	2015	91	84	76
6	7	2015	91	84	77
7	7	2015	91	85	78
8	7	2015	91	85	78
9	7	2015	93	85	76
10	7	2015	94	84	74
11	7	2015	93	83	73
12	7	2015	94	84	74
13	7	2015	96	86	75
14	7	2015	97	86	74
15	7	2015	95	85	75
16	7	2015	95	85	74
17	7	2015	96	86	76
18	7	2015	98	88	77
19	7	2015	97	87	76
20	7	2015	97	86	74
21	7	2015	97	86	75
22	7	2015	97	87	77
23	7	2015	99	88	77
24	7	2015	99	88	77
25	7	2015	98	87	75
26	7	2015	98	87	76
27	7	2015	100	89	77
28	7	2015	100	89	77
29	7	2015	101	89	76
30	7	2015	101	88	75
31	7	2015	102	90	78
1	8	2015	99	86	73
2	8	2015	100	88	75
3	8	2015	99	87	75
4	8	2015	100	89	77
5	8	2015	101	90	78
6	8	2015	102	90	77
7	8	2015	101	89	76
8	8	2015	103	90	76
9	8	2015	103	89	74
10	8	2015	105	90	74
11	8	2015	105	90	75
12	8	2015	105	92	79
13	8	2015	104	91	78
14	8	2015	101	90	78
15	8	2015	98	89	79
16	8	2015	98	87	75
17	8	2015	98	86	74
18	8	2015	99	88	76
19	8	2015	99	89	78
20	8	2015	84	79	73
21	8	2015	92	82	72
22	8	2015	99	87	75
23	8	2015	101	89	76
24	8	2015	101	89	76
25	8	2015	101	89	77
26	8	2015	98	86	73
27	8	2015	98	86	74
28	8	2015	98	85	72
29	8	2015	95	83	71
30	8	2015	96	86	75
31	8	2015	97	86	74
1	9	2015	94	84	74
2	9	2015	95	83	71
3	9	2015	94	84	73
4	9	2015	100	88	75
5	9	2015	101	90	79
6	9	2015	100	88	76
7	9	2015	100	88	76
8	9	2015	99	88	76
9	9	2015	93	84	74
10	9	2015	96	84	72
11	9	2015	93	84	75
12	9	2015	91	80	69
13	9	2015	91	77	63
14	9	2015	90	77	64
15	9	2015	95	84	73
16	9	2015	93	84	75
17	9	2015	96	86	75
18	9	2015	96	86	75
19	9	2015	96	85	74
20	9	2015	95	82	69
21	9	2015	95	84	73
22	9	2015	97	84	70
23	9	2015	94	81	68
24	9	2015	95	82	69
25	9	2015	96	84	72
26	9	2015	95	82	68
27	9	2015	95	81	67
28	9	2015	89	79	69
29	9	2015	94	81	67
30	9	2015	95	83	70
1	10	2015	94	82	69
2	10	2015	89	78	67
3	10	2015	87	72	56
4	10	2015	87	73	59
5	10	2015	85	76	67
6	10	2015	90	77	63
7	10	2015	91	77	62
8	10	2015	91	80	68
9	10	2015	88	80	72
10	10	2015	90	79	67
11	10	2015	95	80	64
12	10	2015	99	86	72
13	10	2015	94	79	64
14	10	2015	96	78	60
15	10	2015	95	79	63
16	10	2015	90	76	62
17	10	2015	88	75	62
18	10	2015	84	71	57
19	10	2015	86	70	54
20	10	2015	87	73	58
21	10	2015	86	79	72
22	10	2015	82	76	70
23	10	2015	80	76	71
24	10	2015	76	68	60
25	10	2015	64	61	57
26	10	2015	79	69	58
27	10	2015	84	71	58
28	10	2015	82	70	58
29	10	2015	81	66	51
30	10	2015	75	71	67
31	10	2015	77	71	65
1	11	2015	75	67	59
2	11	2015	79	68	57
3	11	2015	80	69	57
4	11	2015	78	70	61
5	11	2015	85	79	72
6	11	2015	76	68	59
7	11	2015	63	60	56
8	11	2015	71	62	53
9	11	2015	73	63	52
10	11	2015	74	67	60
11	11	2015	85	77	69
12	11	2015	71	64	56
13	11	2015	65	61	56
14	11	2015	65	60	54
15	11	2015	70	62	54
16	11	2015	75	70	65
17	11	2015	75	61	47
18	11	2015	72	58	43
19	11	2015	79	63	46
20	11	2015	77	65	52
21	11	2015	66	54	41
22	11	2015	59	47	34
23	11	2015	63	48	32
24	11	2015	64	56	47
25	11	2015	74	68	62
26	11	2015	74	71	68
27	11	2015	74	58	41
28	11	2015	44	42	39
29	11	2015	47	45	42
30	11	2015	55	50	45
1	12	2015	59	53	46
2	12	2015	68	55	42
3	12	2015	63	52	40
4	12	2015	63	50	37
5	12	2015	65	51	37
6	12	2015	70	57	44
7	12	2015	69	57	44
8	12	2015	75	59	42
9	12	2015	76	62	47
10	12	2015	78	65	51
11	12	2015	79	66	52
12	12	2015	75	73	70
13	12	2015	74	60	46
14	12	2015	75	59	42
15	12	2015	75	64	53
16	12	2015	63	55	46
17	12	2015	68	54	39
18	12	2015	58	46	34
19	12	2015	66	51	36
20	12	2015	67	59	51
21	12	2015	76	65	54
22	12	2015	79	64	49
23	12	2015	81	67	53
24	12	2015	74	63	52
25	12	2015	70	61	51
26	12	2015	78	74	70
27	12	2015	73	55	36
28	12	2015	46	41	36
29	12	2015	49	43	37
30	12	2015	57	49	41
31	12	2015	53	46	39
1	1	2016	48	46	44
2	1	2016	47	45	42
3	1	2016	62	52	41
4	1	2016	58	48	37
5	1	2016	56	46	36
6	1	2016	53	50	46
7	1	2016	73	61	49
8	1	2016	66	55	44
9	1	2016	58	48	38
10	1	2016	50	42	33
11	1	2016	56	45	34
12	1	2016	66	50	34
13	1	2016	66	52	38
14	1	2016	70	59	47
15	1	2016	70	59	48
16	1	2016	64	54	43
17	1	2016	57	45	32
18	1	2016	59	48	36
19	1	2016	69	56	43
20	1	2016	57	51	45
21	1	2016	64	54	43
22	1	2016	54	46	37
23	1	2016	57	44	31
24	1	2016	70	53	35
25	1	2016	75	66	56
26	1	2016	58	51	43
27	1	2016	59	48	36
28	1	2016	71	52	32
29	1	2016	76	57	38
30	1	2016	77	62	46
31	1	2016	86	72	58
1	2	2016	77	66	54
2	2	2016	72	62	51
3	2	2016	58	49	39
4	2	2016	59	47	34
5	2	2016	62	48	33
6	2	2016	60	51	39
7	2	2016	68	50	32
8	2	2016	65	56	46
9	2	2016	74	57	39
10	2	2016	74	56	38
11	2	2016	83	68	52
12	2	2016	79	63	47
13	2	2016	75	64	52
14	2	2016	75	66	57
15	2	2016	74	62	50
16	2	2016	82	63	43
17	2	2016	75	63	50
18	2	2016	79	67	54
19	2	2016	81	73	64
20	2	2016	76	71	66
21	2	2016	71	68	65
22	2	2016	72	65	57
23	2	2016	61	54	47
24	2	2016	65	54	42
25	2	2016	69	54	38
26	2	2016	64	53	41
27	2	2016	73	58	42
28	2	2016	78	67	55
29	2	2016	77	70	62
1	3	2016	81	70	59
2	3	2016	78	64	49
3	3	2016	83	73	62
4	3	2016	76	61	45
5	3	2016	79	68	57
6	3	2016	77	68	58
7	3	2016	76	70	64
8	3	2016	83	76	68
9	3	2016	71	65	59
10	3	2016	64	61	58
11	3	2016	71	65	59
12	3	2016	74	66	57
13	3	2016	85	71	56
14	3	2016	92	73	54
15	3	2016	92	80	67
16	3	2016	81	71	61
17	3	2016	79	73	67
18	3	2016	79	68	56
19	3	2016	62	55	47
20	3	2016	64	53	42
21	3	2016	68	52	35
22	3	2016	78	62	45
23	3	2016	82	74	65
24	3	2016	70	59	48
25	3	2016	73	57	41
26	3	2016	74	61	48
27	3	2016	74	65	56
28	3	2016	75	62	48
29	3	2016	69	64	58
30	3	2016	77	73	68
31	3	2016	86	76	66
1	4	2016	66	59	51
2	4	2016	74	60	45
3	4	2016	79	62	44
4	4	2016	83	68	53
5	4	2016	82	68	53
6	4	2016	82	69	55
7	4	2016	85	67	48
8	4	2016	80	68	55
9	4	2016	77	68	58
10	4	2016	79	72	65
11	4	2016	89	80	70
12	4	2016	73	68	62
13	4	2016	72	65	58
14	4	2016	77	66	54
15	4	2016	79	67	54
17	4	2016	78	71	64
18	4	2016	75	69	63
19	4	2016	81	72	62
20	4	2016	81	71	60
21	4	2016	83	72	60
22	4	2016	84	72	60
23	4	2016	83	69	55
24	4	2016	79	71	63
25	4	2016	88	79	70
28	4	2016	87	75	63
29	4	2016	84	80	75
30	4	2016	86	76	66
1	5	2016	78	72	66
2	5	2016	70	64	57
3	5	2016	78	67	55
4	5	2016	87	71	54
5	5	2016	89	74	59
6	5	2016	86	71	56
7	5	2016	85	73	60
8	5	2016	73	70	67
9	5	2016	87	77	67
10	5	2016	91	79	66
11	5	2016	87	76	65
12	5	2016	84	76	68
13	5	2016	87	79	71
14	5	2016	81	72	63
15	5	2016	72	67	62
16	5	2016	80	74	67
17	5	2016	82	74	65
18	5	2016	78	71	64
19	5	2016	76	69	61
20	5	2016	83	73	62
21	5	2016	83	77	70
22	5	2016	87	80	72
23	5	2016	85	78	71
24	5	2016	87	81	74
25	5	2016	86	82	77
26	5	2016	90	79	68
27	5	2016	77	71	65
28	5	2016	91	78	65
29	5	2016	88	79	70
30	5	2016	89	78	66
31	5	2016	82	75	67
1	6	2016	87	78	68
2	6	2016	84	76	68
3	6	2016	85	75	65
4	6	2016	86	77	67
5	6	2016	88	78	68
6	6	2016	90	80	70
7	6	2016	92	81	69
8	6	2016	92	81	70
9	6	2016	92	82	71
10	6	2016	91	80	69
11	6	2016	93	85	76
12	6	2016	94	86	77
13	6	2016	94	85	76
14	6	2016	94	86	78
15	6	2016	96	87	78
16	6	2016	96	86	75
17	6	2016	97	87	76
18	6	2016	96	86	76
19	6	2016	94	86	77
20	6	2016	95	85	75
21	6	2016	96	86	75
22	6	2016	96	86	76
23	6	2016	95	85	75
24	6	2016	93	84	75
25	6	2016	88	83	77
26	6	2016	95	86	76
27	6	2016	96	86	75
28	6	2016	101	87	72
29	6	2016	96	84	71
30	6	2016	94	85	76
1	7	2016	96	85	74
2	7	2016	98	87	76
3	7	2016	98	88	78
4	7	2016	99	90	80
5	7	2016	99	89	79
6	7	2016	100	90	79
7	7	2016	99	89	79
8	7	2016	100	90	79
9	7	2016	99	89	78
10	7	2016	97	87	77
11	7	2016	100	90	79
12	7	2016	100	89	77
13	7	2016	101	91	80
14	7	2016	101	89	77
15	7	2016	101	90	78
16	7	2016	100	88	76
17	7	2016	99	88	76
18	7	2016	99	89	78
19	7	2016	100	89	77
20	7	2016	101	89	77
21	7	2016	101	89	76
22	7	2016	102	89	76
23	7	2016	101	90	78
24	7	2016	101	90	78
25	7	2016	102	89	76
26	7	2016	93	84	75
27	7	2016	92	83	74
28	7	2016	97	86	75
29	7	2016	96	85	74
30	7	2016	97	87	76
31	7	2016	98	88	78
1	8	2016	99	87	75
2	8	2016	98	87	75
3	8	2016	99	88	76
4	8	2016	99	88	76
5	8	2016	100	89	77
6	8	2016	100	89	77
7	8	2016	100	89	77
8	8	2016	100	89	78
9	8	2016	102	91	79
10	8	2016	102	92	81
11	8	2016	102	90	78
12	8	2016	105	92	79
13	8	2016	96	87	77
14	8	2016	84	78	71
15	8	2016	76	74	71
16	8	2016	83	77	71
17	8	2016	84	80	75
18	8	2016	88	81	74
19	8	2016	93	84	75
20	8	2016	83	78	73
21	8	2016	82	78	73
22	8	2016	91	83	75
23	8	2016	94	86	77
24	8	2016	93	85	76
25	8	2016	94	84	74
26	8	2016	93	84	75
27	8	2016	92	82	72
28	8	2016	92	83	73
29	8	2016	91	82	73
30	8	2016	92	83	73
31	8	2016	94	84	74
1	9	2016	96	86	75
2	9	2016	92	84	75
3	9	2016	92	83	73
4	9	2016	93	84	75
5	9	2016	94	84	73
6	9	2016	95	86	77
7	9	2016	96	87	78
8	9	2016	95	86	77
9	9	2016	95	86	77
10	9	2016	93	82	71
11	9	2016	93	81	69
12	9	2016	93	82	70
13	9	2016	94	84	74
14	9	2016	92	84	76
15	9	2016	94	83	72
16	9	2016	95	85	75
17	9	2016	96	85	75
18	9	2016	98	87	75
19	9	2016	99	88	76
20	9	2016	99	87	75
21	9	2016	96	86	75
22	9	2016	94	82	70
23	9	2016	93	85	76
24	9	2016	97	87	77
25	9	2016	88	79	70
26	9	2016	73	70	67
27	9	2016	80	74	67
28	9	2016	89	77	65
29	9	2016	86	75	63
30	9	2016	83	72	60
1	10	2016	80	70	59
2	10	2016	85	72	58
3	10	2016	87	75	62
4	10	2016	91	81	70
5	10	2016	92	84	75
6	10	2016	92	84	76
7	10	2016	89	76	63
8	10	2016	86	74	61
9	10	2016	84	71	58
10	10	2016	84	68	52
11	10	2016	88	71	53
12	10	2016	91	76	61
13	10	2016	89	79	68
14	10	2016	87	77	67
15	10	2016	91	81	71
16	10	2016	94	85	75
17	10	2016	94	84	74
18	10	2016	93	84	75
19	10	2016	92	84	75
20	10	2016	83	74	65
21	10	2016	77	65	53
22	10	2016	80	64	47
23	10	2016	84	70	55
24	10	2016	86	77	67
25	10	2016	86	77	67
26	10	2016	87	76	64
27	10	2016	88	76	64
28	10	2016	86	74	61
29	10	2016	86	75	64
30	10	2016	87	76	65
31	10	2016	86	73	60
1	11	2016	91	81	71
2	11	2016	88	81	73
3	11	2016	80	74	68
4	11	2016	73	71	68
5	11	2016	72	68	63
6	11	2016	76	68	59
7	11	2016	71	66	61
8	11	2016	69	66	62
9	11	2016	65	63	60
10	11	2016	71	64	56
11	11	2016	74	65	55
12	11	2016	77	67	57
13	11	2016	76	65	54
14	11	2016	82	69	56
15	11	2016	86	73	59
16	11	2016	86	71	55
17	11	2016	82	70	58
18	11	2016	79	66	52
19	11	2016	63	52	41
20	11	2016	67	51	35
21	11	2016	77	61	44
22	11	2016	76	69	62
23	11	2016	73	62	51
24	11	2016	76	61	46
25	11	2016	66	61	55
26	11	2016	70	62	53
27	11	2016	76	66	56
28	11	2016	79	65	51
29	11	2016	79	64	49
30	11	2016	67	55	42
1	12	2016	69	53	37
2	12	2016	64	58	51
3	12	2016	52	51	49
4	12	2016	53	51	49
5	12	2016	52	50	47
6	12	2016	58	51	43
7	12	2016	56	48	39
8	12	2016	52	44	36
9	12	2016	46	40	33
10	12	2016	52	44	35
11	12	2016	67	59	50
12	12	2016	67	57	46
13	12	2016	77	64	50
14	12	2016	57	50	43
15	12	2016	54	50	45
16	12	2016	67	59	51
17	12	2016	76	55	34
18	12	2016	37	32	26
19	12	2016	45	34	23
20	12	2016	59	47	35
21	12	2016	71	57	43
22	12	2016	68	59	50
23	12	2016	68	60	52
24	12	2016	78	72	65
25	12	2016	80	74	68
26	12	2016	84	77	70
27	12	2016	76	69	62
28	12	2016	83	73	62
29	12	2016	70	60	49
